No.,相対PASS,発行年,巻数,号数,開始ページ,終了ページ,論文タイトル,著者,file_name,HPリンク先,PDFリンク先,file_path,num_pages,llm_keywords,primary_keywords,secondary_keywords,featured_keywords,対象物,研究タイプ,対象物_根拠,研究タイプ_根拠
2716,日本醸造協会誌/102巻/6号/102_421.pdf,2007,102,6,421,421,コロンブスの失念,五明 紀春,102_421.pdf,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/6/102_6_421/_article/-char/ja,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/6/102_6_421/_pdf/-char/ja,/Users/yoichiro/Desktop/PDFキーワード/pdfs/日本醸造協会誌/102巻/6号/102_421.pdf,1,コロンブス; 壊血病; ビタミンc; ジャガイモ; サツマイモ; タバコ; ココア; トウガラシ; 新大陸; 旧大陸,コロンブス; ジャガイモ; ペラグラ; トウモロコシ; ナイアシン; 持ち帰っ; ルテイヤ; 壊血; モロコシ; 船乗り; 失念; ブス; ビタミン; 大陸; ラグ; トリプトファン; 航海; ザラザラ; 薄焼き; 責める,苦しめる; ソラニン; ヨーロッパ; マゼラン; 石灰; 恐ろしい; イタリ; 立ち寄り; 恐れ; イアシン; 書き残し; 補給; ガマ; ガラシ; コロン; ャガイモ; 主食; 原産; 果物; ツマイモ,コロンブス; 壊血病; ビタミンc; ジャガイモ; サツマイモ; タバコ; ココア; トウガラシ; 新大陸; 旧大陸; ペラグラ; トウモロコシ; ナイアシン; 持ち帰っ; ルテイヤ; 壊血; モロコシ; 船乗り; 失念; ブス; ビタミン; 大陸; ラグ; トリプトファン; 航海; ザラザラ; 薄焼き; 責める; 苦しめる; ソラニン; ヨーロッパ; マゼラン; 石灰; 恐ろしい; イタリ; 立ち寄り; 恐れ; イアシン; 書き残し; 補給; ガマ; ガラシ; コロン; ャガイモ; 主食; 原産; 果物; ツマイモ,農産物・果実,その他（研究タイプ）,農産物・果実:サツマイモ|トウモロコシ|サツマイモ|トウモロコシ,
2717,日本醸造協会誌/102巻/6号/102_422.pdf,2007,102,6,422,431,酒類調味料の調理効果について,河辺 達也,102_422.pdf,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/6/102_6_422/_article/-char/ja,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/6/102_6_422/_pdf/-char/ja,/Users/yoichiro/Desktop/PDFキーワード/pdfs/日本醸造協会誌/102巻/6号/102_422.pdf,10,本みりん; 製造方法; 成分; 調理効果; 糯米; 米麹; 焼酎; 糖化熟成; てりつや; 消臭効果,調理; 消臭; 効果; 成分; 調味; アルコール; 料理; 食材; 日出男; 鶏肉; 浸漬; 糯米; 加熱; 付与; 糖類; 鯨肉; 和子; 甘み; 使用; 森田,煮崩れ; デンプン; アミン; 検証; 或いは; 焼き; 崩れ; 砂糖; 奥田; 河辺; 切り; 浸透; 高倉; エタノール; 翻刻; 及び; 達也; 共沸; 不快; エキス,本みりん; 製造方法; 成分; 調理効果; 糯米; 米麹; 焼酎; 糖化熟成; てりつや; 消臭効果; 調理; 消臭; 効果; 調味; アルコール; 料理; 食材; 日出男; 鶏肉; 浸漬; 加熱; 付与; 糖類; 鯨肉; 和子; 甘み; 使用; 森田; 煮崩れ; デンプン; アミン; 検証; 或いは; 焼き; 崩れ; 砂糖; 奥田; 河辺; 切り; 浸透; 高倉; エタノール; 翻刻; 及び; 達也; 共沸; 不快; エキス,農産物・果実; アルコール飲料; 清酒; 焼酎,醸造工程・製造技術,農産物・果実:糯米|米麹|米麹|糯米|糯米|米麹; アルコール飲料:アルコール|エタノール|アルコール|エタノール; 清酒:米麹|米麹; 焼酎:焼酎|焼酎,醸造工程・製造技術:製造方法|米麹|糖化熟成|製造方法|米麹|糖化熟成
2718,日本醸造協会誌/102巻/6号/102_432.pdf,2007,102,6,432,440,酵母発酵による沢庵臭の低減法,西脇 俊和,102_432.pdf,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/6/102_6_432/_article/-char/ja,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/6/102_6_432/_pdf/-char/ja,/Users/yoichiro/Desktop/PDFキーワード/pdfs/日本醸造協会誌/102巻/6号/102_432.pdf,9,沢庵臭; ダイコン; イソチオシアネート; メチルメルカプタン; 酵母発酵; 臭気成分分析; gc法; メカニズム; 細胞抽出物; s-メチルチオアセテート,ダイコン; メチルメルカプタン; 沢庵; チルチオアセテート; 培養; 発酵; 酵母; チルメルカプタン; cfu; 装置; 低減; si; ae; 調味; 成分; ジスルフィド; 生育; スルフィド; 接種; cerevi,メチル; 処理; zrou; aeo; 濃度; 感じ; cereoi; ジメチル; グルコース; coa; イコン; evi; 消臭; kjaer; nnler; rou; 試験; トリ; 細胞; 抽出,沢庵臭; ダイコン; イソチオシアネート; メチルメルカプタン; 酵母発酵; 臭気成分分析; gc法; メカニズム; 細胞抽出物; s-メチルチオアセテート; 沢庵; チルチオアセテート; 培養; 発酵; 酵母; チルメルカプタン; cfu; 装置; 低減; si; ae; 調味; 成分; ジスルフィド; 生育; スルフィド; 接種; cerevi; メチル; 処理; zrou; aeo; 濃度; 感じ; cereoi; ジメチル; グルコース; coa; イコン; evi; 消臭; kjaer; nnler; rou; 試験; トリ; 細胞; 抽出,酵母・微生物,醸造工程・製造技術; 成分分析・物性評価,酵母・微生物:酵母発酵|細胞抽出物|酵母|細胞|酵母発酵|細胞抽出物,醸造工程・製造技術:酵母発酵|発酵|酵母発酵|発酵; 成分分析・物性評価:臭気成分分析|臭気成分分析
2719,日本醸造協会誌/102巻/6号/102_441.pdf,2007,102,6,441,446,新しいサワードウを求めて,森 治彦,102_441.pdf,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/6/102_6_441/_article/-char/ja,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/6/102_6_441/_pdf/-char/ja,/Users/yoichiro/Desktop/PDFキーワード/pdfs/日本醸造協会誌/102巻/6号/102_441.pdf,6,サワードウ; 乳酸菌; 酵母; パン生地; 糊生地; グルテン; グリアジン; グルテニン; 発酵槽; 認証ブレッド,サワー; ドウ; ブレッド; グルテン; グルテニン; シンポジウム; 乳酸; lb; sakei; イタリア; たん白; ranci; サワードウシンポジウム; sanf; scensi; サワードウブレッド; カリー; レッド; パン; テクスチュア,バーリ; ganzle; オーツ; 参加; 発酵; sourdough; ワード; 働き; サワードウ; ユニット; vogel; アルタ; ァージ; クラム; ピュラトス; obaci; 造り; obbet; anzl; ブリュッセル,サワードウ; 乳酸菌; 酵母; パン生地; 糊生地; グルテン; グリアジン; グルテニン; 発酵槽; 認証ブレッド; サワー; ドウ; ブレッド; シンポジウム; 乳酸; lb; sakei; イタリア; たん白; ranci; サワードウシンポジウム; sanf; scensi; サワードウブレッド; カリー; レッド; パン; テクスチュア; バーリ; ganzle; オーツ; 参加; 発酵; sourdough; ワード; 働き; ユニット; vogel; アルタ; ァージ; クラム; ピュラトス; obaci; 造り; obbet; anzl; ブリュッセル,酵母・微生物,醸造工程・製造技術,酵母・微生物:乳酸菌|酵母|乳酸菌|酵母,醸造工程・製造技術:発酵槽|発酵|発酵槽|発酵
2720,日本醸造協会誌/102巻/6号/102_447.pdf,2007,102,6,447,467,平成18年度における醤油の研究業績,編集部,102_447.pdf,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/6/102_6_447/_article/-char/ja,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/6/102_6_447/_pdf/-char/ja,/Users/yoichiro/Desktop/PDFキーワード/pdfs/日本醸造協会誌/102巻/6号/102_447.pdf,21,醤油; 原料; 大豆; 小麦; 食塩; 麹; 微生物; 酵素; 成分; 分析,醤油; 大豆; 調味; たん白; 酵素; 活性; aba; 製造; 抽出; 培養; 発酵; 用い; aoxl; aog; 分解; 装置; 田上; us; oryzae; 添加,認め; アミド; グルタミナーゼ; 及び; グルタミン; nr; バクテリオシン; onggi; 秀男; yr; 処理; ssf; 瀬尾; ゲノム; グリアジン; biosci; 遺伝; biotechnol; ph; 加熱,醤油; 原料; 大豆; 小麦; 食塩; 麹; 微生物; 酵素; 成分; 分析; 調味; たん白; 活性; aba; 製造; 抽出; 培養; 発酵; 用い; aoxl; aog; 分解; 装置; 田上; us; oryzae; 添加; 認め; アミド; グルタミナーゼ; 及び; グルタミン; nr; バクテリオシン; onggi; 秀男; yr; 処理; ssf; 瀬尾; ゲノム; グリアジン; biosci; 遺伝; biotechnol; ph; 加熱,農産物・果実; 酵母・微生物; 醤油; 清酒,醸造工程・製造技術; 微生物・遺伝子関連; 成分分析・物性評価,農産物・果実:大豆|小麦|小麦|大豆|大豆|小麦; 酵母・微生物:微生物|oryzae|微生物|oryzae; 醤油:醤油|醤油|醤油; 清酒:麹|麹,醸造工程・製造技術:麹|製造|発酵|麹|製造|発酵; 微生物・遺伝子関連:微生物|ゲノム|微生物|ゲノム; 成分分析・物性評価:分析|分析
2721,日本醸造協会誌/102巻/6号/102_499.pdf,2007,102,6,499,506,ビール混濁性を示すLactobacillus paracollinoidesおよびL. lindneriからの難培養株の取得,鈴木 康司; 浅野 静; 飯島 和丸; 栗山 英俊; 北川 泰,102_499.pdf,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/6/102_6_499/_article/-char/ja,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/6/102_6_499/_pdf/-char/ja,/Users/yoichiro/Desktop/PDFキーワード/pdfs/日本醸造協会誌/102巻/6号/102_499.pdf,8,乳酸菌; 難培養性; l.paracollinoides; ビール; 植え継ぎ; mrs寒天培地; エステラーゼ活性; mpn法; 環境馴化; ホップ,ビール; paracollinoides; rs; paracol; 培養; ndneri; noi; lactobacillus; 混濁; culturability; 培地; 乳酸; ホップ; 植え継ぎ; des; beer; spoilage; strains; degassed; microbiol,抜き; 生育; lindneri; 検出; and; the; suzuki; nonculturable; pn; iijima; agar; yamashita; 馴化; 環境; 継ぎ; subcultures; getrankebiologie; vnc; ozaki; in,乳酸菌; 難培養性; l.paracollinoides; ビール; 植え継ぎ; mrs寒天培地; エステラーゼ活性; mpn法; 環境馴化; ホップ; paracollinoides; rs; paracol; 培養; ndneri; noi; lactobacillus; 混濁; culturability; 培地; 乳酸; des; beer; spoilage; strains; degassed; microbiol; 抜き; 生育; lindneri; 検出; and; the; suzuki; nonculturable; pn; iijima; agar; yamashita; 馴化; 環境; 継ぎ; subcultures; getrankebiologie; vnc; ozaki; in,ビール; 酵母・微生物,環境・サステナビリティ,ビール:ビール|ホップ|ビール|ホップ|ビール|ホップ; 酵母・微生物:乳酸菌|lactobacillus|乳酸菌|lactobacillus,環境・サステナビリティ:環境馴化|環境|環境馴化|環境
2722,日本醸造協会誌/102巻/7号/102_509.pdf,2007,102,7,509,509,ALWAYS三丁目の夕日・食卓編,金子 収,102_509.pdf,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/7/102_7_509/_article/-char/ja,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/7/102_7_509/_pdf/-char/ja,/Users/yoichiro/Desktop/PDFキーワード/pdfs/日本醸造協会誌/102巻/7号/102_509.pdf,1,孤食; 個食; 食卓; 家族; コミュニケーション; 食育; 出前授業; しょうゆ; 食の場; おかず,家族; コミュニケーション; ちゃぶ台; 家庭; 食卓; 食事; 食育; 孤食; 授業; 健全; 我家; 長兄; 肉屋; 出前; つき合わさ; 全員; 子供; ボソボソ; 思い; 焼きつい,alw; 聞き役; コロッケ; 学校; 会話; 結び付ける; 大晦日; 毎回; ays; エッ; 個食; タワー; 結びつける; 振り返り; 相手; 義姉; 料理; 食べ; 兄姉; 歌い,孤食; 個食; 食卓; 家族; コミュニケーション; 食育; 出前授業; しょうゆ; 食の場; おかず; ちゃぶ台; 家庭; 食事; 授業; 健全; 我家; 長兄; 肉屋; 出前; つき合わさ; 全員; 子供; ボソボソ; 思い; 焼きつい; alw; 聞き役; コロッケ; 学校; 会話; 結び付ける; 大晦日; 毎回; ays; エッ; タワー; 結びつける; 振り返り; 相手; 義姉; 料理; 食べ; 兄姉; 歌い,醤油,その他（研究タイプ）,醤油:しょうゆ|しょうゆ,
2723,日本醸造協会誌/102巻/7号/102_510.pdf,2007,102,7,510,519,酒造原料米のデンプン分子構造と酒造適性,奥田 将生,102_510.pdf,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/7/102_7_510/_article/-char/ja,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/7/102_7_510/_pdf/-char/ja,/Users/yoichiro/Desktop/PDFキーワード/pdfs/日本醸造協会誌/102巻/7号/102_510.pdf,10,清酒醸造; デンプン; アミρス; アミロペクチン; 酵素消化性; 老化特性; 酒造適性; 米デンプン; 登熟期気温; 変異体米,デンプン; アミロペクチン; 消化; ミロ; ペクチン; 老化; 酵素; 蒸米; 構造; ンプン; アミ; fi; 長鎖; 糊化; 側鎖; em; 含量; 放置; 気温; ミロペクチン,影響; 分子; イネ; 変異; 組成; クチン; 特性; 登熟; sc; 酒造; 適性; ロペ; 精米; 粘度; 結晶; 及ぼす; 相関; hashizume; 関連; 解析,清酒醸造; デンプン; アミρス; アミロペクチン; 酵素消化性; 老化特性; 酒造適性; 米デンプン; 登熟期気温; 変異体米; 消化; ミロ; ペクチン; 老化; 酵素; 蒸米; 構造; ンプン; アミ; fi; 長鎖; 糊化; 側鎖; em; 含量; 放置; 気温; ミロペクチン; 影響; 分子; イネ; 変異; 組成; クチン; 特性; 登熟; sc; 酒造; 適性; ロペ; 精米; 粘度; 結晶; 及ぼす; 相関; hashizume; 関連; 解析,農産物・果実; 清酒,健康機能・栄養効果; 醸造工程・製造技術; 成分分析・物性評価; 統計解析・モデル化,農産物・果実:米デンプン|変異体米|蒸米|精米|米デンプン|変異体米; 清酒:清酒醸造|酒造適性|酒造|清酒醸造|酒造適性|酒造,健康機能・栄養効果:老化特性|老化|老化特性|老化; 醸造工程・製造技術:清酒醸造|蒸米|清酒醸造|蒸米; 成分分析・物性評価:粘度|粘度; 統計解析・モデル化:解析|解析
2724,日本醸造協会誌/102巻/7号/102_520.pdf,2007,102,7,520,526,食品の「コク味」とその活用,宮村 直宏,102_520.pdf,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/7/102_7_520/_article/-char/ja,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/7/102_7_520/_pdf/-char/ja,/Users/yoichiro/Desktop/PDFキーワード/pdfs/日本醸造協会誌/102巻/7号/102_520.pdf,7,コク味; 美味しさ; 呈味; 味覚; 嗅覚; コク味表現モデル; 調味料; 醸造発酵物; 酵母エキス; グルタチオン,コク; 調味; 表現; ツール; コウジ; モデル; 呈味; コンソメ; チキン; エキス; ハーモニー; うま味; 風味; 成分; アジ; 煮込み; 付与; シュミレーター; 増強; rk,発酵; 酵母; 肉汁; キストリン; 添加; 機能; 整理; 醸造; 関し; 用語; 選定; ベース; 嗅覚; グルタチオン; 中味; バランス; 配合; 再現; 効果; 向上,コク味; 美味しさ; 呈味; 味覚; 嗅覚; コク味表現モデル; 調味料; 醸造発酵物; 酵母エキス; グルタチオン; コク; 調味; 表現; ツール; コウジ; モデル; コンソメ; チキン; エキス; ハーモニー; うま味; 風味; 成分; アジ; 煮込み; 付与; シュミレーター; 増強; rk; 発酵; 酵母; 肉汁; キストリン; 添加; 機能; 整理; 醸造; 関し; 用語; 選定; ベース; 中味; バランス; 配合; 再現; 効果; 向上,酵母・微生物,醸造工程・製造技術; 品質評価・官能評価; 応用利用・食品開発,酵母・微生物:酵母エキス|酵母|酵母エキス|酵母,醸造工程・製造技術:醸造発酵物|発酵|醸造|醸造発酵物|発酵|醸造; 品質評価・官能評価:味覚|味覚; 応用利用・食品開発:調味料|調味料
2725,日本醸造協会誌/102巻/7号/102_527.pdf,2007,102,7,527,532,呈味緩和効果,倉光 利江,102_527.pdf,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/7/102_7_527/_article/-char/ja,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/7/102_7_527/_pdf/-char/ja,/Users/yoichiro/Desktop/PDFキーワード/pdfs/日本醸造協会誌/102巻/7号/102_527.pdf,6,呈味緩和効果; 減塩; 塩かど味; ペプチド; オルニチルτリン; アルサイト; リズサイト; オルサイト; 中和塩; 食品添加,サイト; キャンディ; ズサイト; 呈味; 添加; 中和; アル; ペプチド; ハーブ; 醤油; kuramitsu; 酸味; ドリンク; オルニチル; kci; アニオン; 苦味; 因る; ta; 領域,okai; 発現; 市販; 岡井; kcl; 挙動; ph; relaxation; 文男; 梶田; ニンサイトレイト; acl; リズ; 洋造; 旨味; 秀雄; アルカリ; ルニチンサイ; ーブキャンディ; オル,呈味緩和効果; 減塩; 塩かど味; ペプチド; オルニチルτリン; アルサイト; リズサイト; オルサイト; 中和塩; 食品添加; サイト; キャンディ; ズサイト; 呈味; 添加; 中和; アル; ハーブ; 醤油; kuramitsu; 酸味; ドリンク; オルニチル; kci; アニオン; 苦味; 因る; ta; 領域; okai; 発現; 市販; 岡井; kcl; 挙動; ph; relaxation; 文男; 梶田; ニンサイトレイト; acl; リズ; 洋造; 旨味; 秀雄; アルカリ; ルニチンサイ; ーブキャンディ; オル,ビール; 醤油,品質評価・官能評価; 微生物・遺伝子関連; 応用利用・食品開発,ビール:苦味|苦味; 醤油:醤油|醤油,品質評価・官能評価:苦味|旨味|苦味|旨味; 微生物・遺伝子関連:発現|発現; 応用利用・食品開発:食品添加|食品添加
2726,日本醸造協会誌/102巻/7号/102_533.pdf,2007,102,7,533,546,大豆の吸水におけるある問題 (1),小泉 美香; 五十部 誠一郎; 内藤 成弘; 石田 信昭; 菊地 郁; 狩野 広美,102_533.pdf,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/7/102_7_533/_article/-char/ja,https://www.jstage.jst.go.jp/article/jbrewsocjapan1988/102/7/102_7_533/_pdf/-char/ja,/Users/yoichiro/Desktop/PDFキーワード/pdfs/日本醸造協会誌/102巻/7号/102_533.pdf,14,大豆; 吸水; 膨潤不良; 浸漬障害; 種皮; nmr; mri; 飽和塩平衡法; 子葉裂壊; 呼吸活性,水分; 分子; 大豆; 含量; ペクトル; エネルギー; 浸漬; 自由; 運動; 細胞; シグナル; 吸水; 呼吸; 束縛; エンタルピー; エントロピー; 障害; 液胞; 活性; 状態,生体; 結合; 表面; 構造; 平衡; resonance; 空中; leopold; 領域; 及び; 線幅; 組織; スペクトル; kano; 吸着; ishida; リン酸; and; 化合; obendorf,大豆; 吸水; 膨潤不良; 浸漬障害; 種皮; nmr; mri; 飽和塩平衡法; 子葉裂壊; 呼吸活性; 水分; 分子; 含量; ペクトル; エネルギー; 浸漬; 自由; 運動; 細胞; シグナル; 呼吸; 束縛; エンタルピー; エントロピー; 障害; 液胞; 活性; 状態; 生体; 結合; 表面; 構造; 平衡; resonance; 空中; leopold; 領域; 及び; 線幅; 組織; スペクトル; kano; 吸着; ishida; リン酸; and; 化合; obendorf,農産物・果実; 酵母・微生物,成分分析・物性評価,農産物・果実:大豆|大豆|大豆; 酵母・微生物:細胞|細胞,成分分析・物性評価:スペクトル|スペクトル
